645 111957
417 72 511
158 480 76
135 152 358
124 329 41
603 438 681
234 170 354
257 231 413
320 471 988
351 401 303
373 519 998
621 253 383
429 525 962
150 212 120
158 190 584
508 605 97
151 128 82
379 181 263
502 362 410
60 380 267
633 288 196
207 109 739
263 463 556
176 493 548
619 75 941
218 616 992
25 17 881
641 260 628
14 456 793
388 180 292
639 302 298
399 339 305
27 421 803
270 576 31
461 264 693
487 322 208
607 206 188
465 60 147
252 322 675
114 405 965
540 465 195
581 378 706
43 289 719
482 233 897
318 466 606
17 123 73
578 182 824
532 514 360
92 48 191
171 586 75
221 585 155
547 636 984
2 573 695
583 570 354
617 127 612
321 561 745
387 254 375
312 378 130
279 388 412
27 47 657
541 57 319
333 617 219
551 296 364
461 282 319
441 409 998
156 99 777
319 414 963
170 347 550
109 5 331
234 395 854
423 518 888
524 479 823
641 147 720
51 564 494
461 614 71
128 212 458
287 481 544
209 488 12
409 179 788
84 392 456
464 259 131
488 432 660
316 42 204
249 355 3
565 428 539
549 505 716
422 513 249
525 457 816
629 246 967
252 258 966
637 620 32
601 608 192
425 519 469
33 267 871
347 598 121
412 467 164
601 426 545
263 223 74
439 292 339
342 362 246
472 99 853
117 134 627
187 165 934
228 48 792
361 39 432
491 593 892
274 496 28
524 108 145
286 323 827
320 365 12
468 319 24
393 125 191
214 143 613
275 584 889
390 220 329
409 115 646
308 443 457
526 438 246
87 123 643
143 590 575
32 408 723
122 340 130
642 156 412
429 84 172
477 231 997
149 485 399
288 645 248
215 570 366
575 88 562
183 193 668
231 492 964
604 23 144
497 123 174
223 87 947
85 437 54
585 474 164
221 613 643
504 355 854
71 25 942
564 30 795
287 8 568
274 145 10
200 49 194
627 168 510
483 22 492
611 615 188
221 3 593
593 596 804
240 422 917
559 530 359
212 638 627
515 213 340
39 107 1
81 390 833
35 224 550
423 19 751
590 172 604
244 546 495
535 566 485
588 225 835
58 526 82
130 151 897
536 93 570
1 33 401
379 566 681
256 556 613
145 206 29
466 568 411
588 254 994
301 398 231
377 183 766
416 615 533
77 505 649
436 33 390
189 115 369
595 284 784
323 102 716
616 40 201
263 23 165
76 356 720
102 644 173
19 511 735
143 349 911
335 307 406
199 81 963
110 522 907
622 340 984
605 615 125
304 95 741
102 557 944
42 291 357
436 634 426
589 597 924
523 468 726
431 27 992
289 555 412
545 116 179
516 166 13
388 405 567
214 180 70
28 548 530
56 118 15
615 242 877
440 562 217
423 634 557
631 415 628
471 123 459
447 269 849
63 181 579
293 154 725
262 558 821
622 76 777
447 403 345
196 562 952
503 584 807
514 463 404
613 90 974
598 87 694
401 178 209
479 613 888
219 585 95
441 583 41
446 212 302
428 539 359
137 219 694
332 296 594
240 41 97
147 595 373
44 625 574
29 328 621
170 434 772
327 156 125
188 182 709
306 152 895
76 322 369
607 126 349
36 261 966
297 160 491
231 402 306
478 277 349
199 591 592
66 518 935
132 29 219
10 136 277
38 267 186
459 377 583
402 164 859
79 380 8
411 597 578
308 292 777
177 172 597
527 464 44
291 65 752
229 469 977
97 552 708
55 507 943
556 619 470
584 538 536
255 25 593
607 243 156
168 2 477
400 593 32
299 216 918
614 315 991
399 229 132
430 579 630
501 282 771
305 532 191
233 58 176
400 427 414
185 242 231
215 234 676
479 346 900
389 138 514
217 553 249
337 633 152
265 446 429
449 520 410
394 413 335
440 266 209
301 474 501
413 325 652
158 401 49
402 358 405
278 276 801
249 188 4
562 139 870
286 269 261
380 317 996
200 149 635
609 591 849
625 240 583
569 396 670
448 40 517
324 337 852
179 5 241
340 567 246
325 284 5
61 491 116
432 568 909
645 235 527
248 439 726
617 343 824
243 493 179
257 109 6
55 240 908
209 612 801
154 290 769
108 175 997
231 24 111
565 133 474
158 493 574
164 66 482
51 74 516
215 276 739
303 194 741
46 94 480
187 71 157
353 273 492
355 342 851
447 180 863
509 431 786
588 284 792
589 529 382
418 427 790
102 216 872
188 541 596
496 591 388
603 410 981
582 342 851
228 60 423
626 393 310
642 574 815
327 123 642
255 358 642
402 90 843
11 569 306
93 452 114
424 503 34
403 204 33
260 219 376
241 349 180
234 625 519
37 15 327
175 406 236
540 211 178
306 615 354
98 639 861
363 334 224
508 159 777
542 425 997
18 384 477
441 334 709
165 550 137
619 253 782
428 463 791
583 256 267
242 314 113
351 481 737
518 369 262
7 631 248
83 397 372
301 96 681
140 484 515
393 453 321
390 14 295
119 296 783
70 255 359
147 450 327
282 4 381
460 295 349
106 246 691
204 316 396
308 26 664
364 425 660
493 398 61
481 472 914
263 44 6
75 202 354
75 643 313
481 366 500
159 240 956
442 318 514
19 162 397
256 71 928
394 10 652
287 319 967
21 216 80
360 285 507
122 252 186
124 12 828
292 112 504
355 557 855
429 298 665
94 446 390
403 236 150
398 324 907
66 524 366
80 213 841
509 108 527
609 617 439
487 446 979
427 420 896
39 75 76
476 614 668
137 262 279
497 165 478
356 404 183
577 620 922
420 332 32
332 108 312
121 281 489
333 33 259
201 598 923
292 124 112
494 108 406
303 284 591
604 407 458
103 40 897
492 194 159
21 1 365
97 258 171
497 373 367
161 219 414
137 537 844
411 237 441
70 174 16
90 18 914
611 303 124
227 427 399
488 292 607
511 144 557
422 26 158
149 143 452
464 418 433
410 372 633
285 21 809
255 200 105
8 368 785
111 201 841
54 180 674
243 281 33
85 497 468
14 628 873
288 506 495
159 277 541
318 304 8
388 542 11
424 73 318
203 16 498
412 393 737
68 336 653
113 114 53
250 632 344
175 197 265
89 561 555
576 362 888
208 543 567
152 499 955
122 78 982
236 306 27
183 232 786
234 180 491
24 201 971
391 211 958
165 593 796
177 644 747
485 578 263
66 179 818
428 155 747
161 43 239
509 574 782
390 90 682
11 593 297
81 275 701
137 132 613
103 29 477
227 513 997
587 397 543
10 36 364
294 65 150
51 254 881
191 492 601
525 183 523
275 212 373
145 97 379
452 14 443
222 393 374
140 371 414
15 90 978
301 319 994
173 267 361
410 332 69
542 257 896
21 75 279
523 149 129
469 506 112
91 70 460
11 79 716
153 125 355
249 329 39
19 625 399
302 365 221
68 301 332
639 61 531
338 576 307
593 548 719
484 573 722
125 282 970
199 450 156
180 494 753
604 250 737
298 274 529
612 483 747
132 51 698
524 33 815
452 6 110
88 115 662
392 406 123
224 631 829
638 376 924
328 629 289
108 501 252
174 335 968
447 411 511
395 424 752
604 298 448
212 567 284
80 35 298
79 444 51
180 365 497
550 615 794
527 582 964
274 408 825
195 21 862
15 449 71
452 527 15
546 197 914
291 166 56
32 100 246
206 173 916
604 381 173
580 260 299
473 585 70
212 331 496
582 452 488
563 204 348
518 405 218
74 268 972
162 521 962
585 14 277
546 270 880
75 525 626
536 214 314
35 627 478
278 291 599
46 29 99
305 350 375
237 33 477
40 541 746
60 52 736
400 453 281
245 53 230
218 516 872
452 548 182
428 58 973
484 560 555
508 392 494
272 155 265
548 416 56
412 225 549
491 401 876
271 606 654
344 31 496
576 31 658
473 438 438
618 199 411
458 363 465
144 480 248
45 577 139
559 108 101
8 491 136
171 511 154
524 385 693
414 528 503
323 431 516
167 467 201
509 544 749
406 11 30
156 530 856
205 211 167
487 532 807
193 222 918
577 160 790
88 601 221
495 301 931
79 142 735
614 118 604
363 617 812
182 417 466
302 20 454
401 77 758
183 62 541
597 170 775
509 466 566
618 64 20
343 382 129
146 345 205
605 373 932
516 583 145
7 284 91
481 484 860
115 149 938
525 208 864
511 584 274
392 591 843
241 25 347
434 114 338
618 153 674
112 72 46
277 422 145
529 29 828
240 115 260
252 492 887
235 471 109
235 117 330
612 339 993
229 196 600
268 41 45
510 212 509
368 369 325
541 426 479
540 1 480
57 161 696
482 474 644
549 548 638
410 54 273
47 378 294
248 573 927
349 54 110
576 233 17
346 377 135
567 598 98
28 209 190
466 84 116
621 373 444
127 358 379
601 194 475
517 408 942
7 267 537
103 307 271
313 465 393
102 117 459
112 110 143
606 142 667
365 140 158
172 225 981
248 26 533
579 110 697
472 614 582
88 346 673
206 258 227
242 335 672
69 21 100
58 465 877
615 563 762
535 341 568
165 19 468
612 523 77
438 466 732
183 360 502
149 535 57
27 458 450
22 593 543
114 393 948
251 82 341
424 8 792
165 124 560
349 348 811
218 518 763
91 52 957
559 354 762
240 346 722
216 363 641
31 211 732
185 171 62
198 317 25
454 273 167
635 495 354
411 338 482
337 632 271
424 262 442
444 73 699
243 195 843
154 344 158
250 631 155
29 531 195
94 479 937
284 590 464
491 105 629
376 626 429
388 607 902
238 622 202
569 333 322
378 553 338
519 155 788
140 562 704
502 392 489
492 435 289
77 320 846
548 199 740
175 102 687
513 177 683
63 194 585
125 368 451
468 296 83
452 2 797
551 170 66
460 596 331
91 277 291
409 243 317
202 60 155
207 115 757
209 130 802
517 232 605
433 47 691
614 505 977
72 132 885
30 307 792
182 528 421
331 356 161
450 565 172
265 334 789
403 312 543
38 316 512
303 73 297
565 398 214
341 406 529
73 468 721
621 330 457
640 570 600
473 153 783
45 479 934
606 222 177
419 279 86
71 542 940
330 293 447
264 325 155
104 74 392
304 484 507
378 254 392
136 23 353
1 313 394
16 219 842
242 188 3
90 208 16
446 450 867
578 417 313
546 554 580
189 74 65
161 203 945
137 585 274
429 49 939
642 279 436
123 146 108
564 37 482
67 581 761
422 299 237
231 615 772
72 622 194
140 18 341
517 548 397
400 410 460
8 276 940
371 573 831
579 351 118
269 448 146
348 311 96
35 418 772
383 168 84
142 373 341
267 376 675
577 391 44
484 410 462
414 86 319
13 64 205
290 97 7
40 566 821
335 26 364
197 372 729
356 316 676
341 576 743
298 47 678
346 26 643
414 463 792
12 467 393
227 425 587
432 116 459
56 468 982
547 320 995
288 276 761
62 264 40
400 543 702
616 351 732
139 226 147
5 64 931
526 143 120
523 542 895
354 325 222
636 172 276
499 143 361
60 423 440
591 451 174
109 10 291
85 517 206
343 411 209
326 182 816
303 332 142
506 396 300
532 172 926
81 144 476
470 63 407
192 562 581
226 451 819
565 6 904
619 462 462
623 481 366
174 243 609
218 206 296
527 642 758
314 407 259
218 349 759
481 270 714
524 124 37
106 460 661
645 60 860
191 508 352
470 189 662
641 53 908
518 277 761
210 284 163
185 613 91
148 312 644
460 290 795
27 359 784
429 236 265
530 517 757
330 423 81
641 207 370
143 438 967
458 181 692
149 612 300
305 356 522
465 342 687
184 551 707
426 216 981
133 482 481
83 81 56
444 453 224
98 301 511
43 338 964
121 590 204
181 407 893
28 270 120
622 176 654
213 91 801
22 618 169
2 505 122
329 274 690
168 29 224
108 286 1000
176 116 974
445 82 120
68 584 715
490 280 54
255 250 355
85 27 997
154 560 738
224 321 372
315 425 898
299 149 823
392 600 284
355 597 378
454 238 97
420 467 902
305 242 884
594 601 376
385 532 822
279 409 26
252 463 724
406 104 984
72 241 615
447 332 140
370 324 993
438 280 395
456 235 677
124 110 569
51 598 778
618 520 141
520 518 126
392 344 208
12 357 748
275 640 814
130 429 940
148 513 665
199 443 289
146 157 669
280 70 340
154 227 198
349 299 672
127 613 513
122 631 252
515 383 652
278 546 46
310 10 878
585 17 390
109 444 484
537 366 801
642 223 352
229 574 97
510 18 347
68 239 818
391 423 401
409 507 615
157 90 727
142 49 768
233 514 174
236 9 205
360 564 890
53 25 741
427 114 199
348 165 838
126 567 45
528 358 529
378 182 849
260 300 379
524 210 899
605 633 122
285 486 657
588 297 328
163 262 949
369 282 632
33 136 651
378 320 264
274 482 732
548 285 781
355 421 259
270 379 36
108 610 654
49 234 173
122 429 682
98 295 630
563 510 310
258 182 935
418 610 610
259 180 874
193 75 344
610 492 350
383 485 55
431 16 495
430 554 246
31 118 212
7 1 560
477 472 186
555 544 578
601 529 906
303 297 94
115 633 369
272 516 620
68 173 20
177 197 235
77 218 115
300 536 349
384 163 429
241 374 620
223 604 570
462 174 95
134 607 628
625 104 497
483 337 560
328 423 915
636 539 912
412 365 419
591 381 566
509 207 743
133 594 665
252 516 700
495 261 277
414 377 700
92 432 557
571 219 117
305 86 420
48 15 668
368 73 319
394 236 758
273 541 754
319 495 518
380 244 63
211 82 662
188 310 61
416 518 572
79 430 866
498 411 374
40 288 419
283 530 767
385 612 422
343 455 521
537 493 29
322 37 720
600 295 656
108 611 450
354 541 35
574 230 344
48 376 198
111 128 247
531 426 960
373 475 975
169 106 640
49 383 538
253 580 149
352 125 971
470 93 244
238 287 438
65 382 123
139 4 579
139 341 401
237 204 630
573 145 669
204 567 541
316 591 552
310 315 556
143 393 308
35 200 497
286 197 665
68 505 525
266 315 598
309 327 934
620 168 207
249 172 725
639 285 855
260 224 271
66 203 139
624 239 195
496 127 409
523 609 661
158 413 66
225 514 610
589 39 49
473 248 220
353 131 974
549 586 329
150 262 705
195 542 658
154 38 664
98 259 836
438 575 708
98 416 284
340 57 389
445 351 416
620 52 829
20 241 300
318 481 412
188 551 879
84 436 788
373 219 389
240 307 880
523 370 343
398 574 414
7 482 817
440 624 866
376 228 590
379 87 111
493 505 885
212 169 191
381 408 60
399 365 381
419 45 645
447 509 657
521 103 493
84 477 226
631 443 337
19 547 950
237 487 919
263 486 814
504 523 378
405 326 933
274 530 552
384 390 733
595 575 239
506 292 19
549 362 347
460 314 417
402 596 784
468 638 148
294 499 467
448 366 75
144 339 744
534 350 316
195 404 630
239 453 486
425 305 67
144 358 55
360 496 95
268 601 609
331 124 459
292 289 817
441 296 837
616 472 71
289 529 793
547 41 55
262 219 842
100 328 422
25 79 723
20 50 597
604 200 921
60 184 834
637 451 260
541 376 238
88 563 761
233 88 958
253 320 868
78 34 622
187 102 24
411 368 803
149 479 135
52 590 293
44 609 566
166 635 946
543 241 143
196 466 398
385 196 862
176 606 374
485 154 720
338 496 826
226 437 273
37 375 916
585 24 467
619 408 258
159 302 519
289 487 916
457 390 711
277 325 458
533 246 595
36 154 502
403 279 82
181 139 255
568 314 486
603 420 673
343 590 540
640 221 266
107 33 111
466 456 501
435 601 570
528 419 616
628 467 36
460 237 395
588 137 775
175 433 182
174 269 615
559 597 336
107 71 534
512 362 328
605 583 396
27 604 453
395 195 276
261 217 806
334 473 284
620 383 680
67 70 424
435 162 525
601 473 179
418 618 112
161 399 892
288 334 952
462 85 319
302 544 616
420 202 112
619 106 324
319 595 308
140 132 841
222 329 489
280 446 931
302 89 861
218 75 103
235 318 627
564 532 80
175 342 195
17 508 485
401 560 778
202 205 113
266 127 299
355 541 469
40 340 691
324 171 132
341 189 798
430 428 206
248 239 644
373 333 431
239 236 906
644 39 765
380 259 440
21 618 828
455 457 367
514 7 886
434 346 756
343 209 653
429 411 528
54 546 391
124 53 592
551 524 698
500 309 931
467 384 391
17 466 217
1 595 597
56 50 11
198 478 374
463 328 621
531 124 268
581 501 92
69 442 983
604 479 284
23 538 196
427 356 348
583 177 937
33 458 331
406 107 88
141 601 994
237 243 804
577 309 87
632 400 618
513 40 748
82 524 973
615 262 207
200 158 556
122 289 179
583 530 649
351 43 247
624 633 196
15 35 225
275 256 740
193 262 110
176 544 695
311 544 581
335 346 265
405 178 750
64 576 621
403 430 278
365 427 743
173 264 88
409 245 413
234 430 679
182 515 63
379 431 663
309 526 950
584 626 849
320 108 743
314 27 468
299 200 44
371 583 913
35 222 178
540 374 611
312 621 539
223 421 273
241 541 704
493 7 941
366 454 972
172 167 700
266 255 272
64 546 927
72 386 433
452 494 489
572 488 116
542 58 542
563 617 705
87 419 336
265 390 53
104 94 745
310 126 317
362 452 541
406 510 830
353 155 551
271 392 109
379 77 246
51 79 272
457 432 180
438 144 261
510 323 381
92 362 914
2 99 713
531 528 250
182 212 47
225 83 559
202 588 758
248 441 465
31 545 45
154 157 103
311 492 115
75 438 929
427 353 244
504 76 214
295 190 923
391 278 276
627 19 526
169 323 119
126 130 835
144 41 498
245 136 377
45 635 744
552 89 471
547 476 509
424 569 377
302 15 605
624 117 519
358 557 114
439 109 511
612 72 564
378 20 28
34 568 854
503 172 63
291 36 456
357 95 538
92 511 9
88 84 30
304 10 396
299 363 467
559 100 102
3 230 666
577 29 56
414 154 514
65 244 634
587 148 84
434 279 435
250 405 191
118 211 975
492 281 266
448 553 107
292 641 366
538 24 573
18 528 583
143 293 75
410 535 607
140 384 723
169 645 513
326 440 343
632 256 363
570 381 644
239 49 237
47 442 561
211 144 789
156 56 230
28 495 540
177 160 373
150 333 993
56 85 526
215 21 954
493 364 476
106 628 256
421 73 619
336 87 23
45 542 513
106 299 907
625 370 612
585 33 727
173 335 307
234 579 329
160 96 19
285 420 548
552 315 902
332 337 573
368 328 881
401 387 325
273 92 414
481 192 935
487 382 289
550 532 354
643 519 661
627 212 387
6 512 834
160 95 936
39 618 220
212 443 421
371 497 528
500 84 157
24 82 426
188 629 436
222 197 758
614 354 15
627 499 703
561 526 48
571 191 271
162 642 393
178 142 588
434 438 408
429 239 844
291 178 719
112 335 126
493 629 581
31 568 207
494 424 59
286 452 81
544 622 899
99 631 919
405 60 858
529 355 232
234 336 419
3 151 936
87 628 770
152 164 348
186 243 275
391 20 285
227 329 581
488 272 100
45 8 8
510 579 638
37 627 254
235 24 150
612 550 17
303 642 474
264 424 212
379 387 293
155 471 488
23 31 213
111 498 344
119 308 595
99 477 147
536 614 13
500 26 780
429 192 458
145 109 407
364 117 452
248 33 467
641 324 718
483 279 533
454 399 662
531 462 557
171 594 766
396 256 194
179 171 48
63 124 149
423 422 471
630 543 298
400 342 706
297 627 402
589 495 827
529 330 749
494 361 874
77 303 86
300 583 569
18 209 571
386 496 531
431 51 395
326 513 365
24 547 729
608 465 587
81 508 685
383 111 201
233 566 652
368 231 173
309 439 371
525 368 841
416 216 554
461 365 781
150 479 962
335 45 852
536 33 927
215 223 809
349 439 889
152 452 60
562 561 19
388 422 327
179 95 726
365 116 149
457 352 575
314 413 533
18 25 256
343 300 965
563 54 250
155 411 147
191 122 18
527 46 52
341 167 533
452 417 933
470 350 681
186 621 774
404 210 273
243 462 892
594 168 539
493 222 522
589 464 513
260 459 858
472 252 155
106 312 686
41 260 229
249 597 944
156 448 437
542 642 270
490 91 256
321 640 922
324 551 842
29 571 630
508 488 317
590 471 290
367 118 185
260 273 327
259 206 749
449 158 509
614 638 910
315 634 876
513 431 767
271 381 644
586 71 480
625 324 193
16 561 514
75 206 367
28 633 892
200 114 11
104 209 35
502 182 30
527 196 361
267 41 362
24 189 927
287 636 962
416 237 58
198 133 803
500 214 238
350 591 721
31 459 810
490 81 929
195 385 383
606 261 748
405 347 452
219 319 817
428 369 389
63 390 254
620 236 941
227 327 704
237 254 467
205 377 695
325 191 816
104 221 640
52 168 615
279 416 28
311 471 186
232 167 577
230 16 195
247 156 470
127 499 874
479 80 991
238 80 430
134 629 114
593 414 919
409 120 380
280 95 48
466 174 637
483 570 927
327 514 474
571 525 178
283 233 836
148 114 29
182 510 249
346 406 195
337 579 406
110 187 919
381 177 314
578 142 579
318 399 774
207 240 466
541 567 779
545 204 358
271 119 343
629 66 831
584 398 944
493 23 812
334 121 640
310 478 592
248 163 675
546 597 630
207 197 843
234 500 784
246 328 596
368 486 131
444 529 697
573 125 141
151 487 41
336 324 112
38 251 719
339 469 851
376 77 143
478 164 842
133 37 118
283 350 313
315 534 81
156 244 722
604 485 526
117 203 388
598 93 80
349 152 138
368 280 116
561 369 987
159 85 435
314 509 28
315 454 228
370 318 733
75 530 149
581 264 605
594 120 63
382 494 795
249 105 613
582 244 57
232 591 402
199 174 104
417 50 903
164 209 922
638 88 811
48 71 60
116 521 524
271 70 980
604 45 763
145 144 639
493 86 840
220 268 691
284 511 886
58 88 937
347 609 50
600 639 925
40 141 325
359 149 459
469 622 214
532 34 478
531 26 827
406 298 440
138 390 357
347 333 327
44 303 703
136 213 627
612 414 663
464 119 701
428 613 653
593 1 365
316 453 82
451 253 39
195 158 485
268 297 60
227 561 92
550 400 78
373 290 62
41 224 469
643 499 110
128 393 885
166 95 7
503 495 732
268 102 646
335 216 137
518 293 593
22 282 807
1 230 212
353 415 258
488 350 150
286 294 618
100 464 904
431 149 391
96 169 267
24 180 161
392 407 168
215 17 625
624 605 700
6 216 586
623 399 800
468 325 839
448 599 377
383 188 824
616 208 218
554 270 437
201 70 203
377 547 13
479 239 427
434 491 118
607 99 554
629 383 513
378 466 639
454 516 601
607 469 509
69 422 106
220 348 118
579 583 148
466 355 414
335 513 728
238 464 343
347 411 90
151 555 99
292 465 524
555 28 693
316 133 592
448 441 312
522 131 380
275 609 976
112 54 396
5 268 684
589 88 688
401 91 178
371 339 14
481 73 153
479 455 697
317 249 98
184 177 73
66 281 881
124 626 868
590 586 52
508 538 679
620 107 306
576 138 215
610 6 254
555 197 684
19 408 289
285 30 562
221 357 967
608 355 24
185 558 123
286 519 731
466 599 225
151 610 612
259 277 28
260 411 887
112 383 970
420 198 537
341 485 125
492 243 288
594 350 818
136 55 596
632 206 594
639 456 856
260 55 997
424 565 433
343 528 41
256 42 367
219 135 594
594 101 819
354 533 928
524 228 35
360 69 828
383 163 56
575 159 844
369 644 888
419 352 951
321 80 620
629 512 899
518 573 608
409 40 167
105 527 314
338 292 328
240 637 819
180 317 297
213 224 359
85 604 561
587 422 271
460 115 689
414 103 116
381 594 479
96 530 675
61 155 893
487 266 27
554 415 274
234 287 744
462 419 259
278 585 819
621 30 169
28 108 897
566 215 470
217 192 633
515 499 58
565 394 642
68 463 33
182 249 737
552 620 791
615 209 618
270 113 509
554 611 806
479 466 197
405 394 396
89 583 993
283 479 24
416 345 987
330 555 276
627 469 807
294 504 51
1 270 415
268 253 215
573 41 70
578 233 258
555 182 956
458 494 353
132 607 950
353 473 445
565 453 20
479 461 49
420 143 342
22 368 310
292 277 267
168 471 648
227 18 747
332 15 555
413 417 776
368 394 218
95 286 140
127 260 612
511 173 283
383 13 350
160 192 62
525 44 960
219 108 686
139 254 309
430 335 650
184 623 35
393 141 818
176 35 839
317 231 603
231 409 770
92 80 902
153 457 695
9 91 347
395 165 710
586 378 184
640 234 620
424 378 955
297 380 759
570 330 602
453 500 700
349 126 10
259 250 907
432 523 231
569 181 614
188 116 694
595 355 519
25 389 739
406 505 863
396 227 346
129 148 186
474 620 5
534 2 886
23 644 63
77 399 903
564 263 650
327 129 677
75 223 727
499 24 632
416 420 49
537 394 862
520 577 574
16 476 300
227 241 358
482 353 773
551 529 777
560 620 757
123 102 925
257 454 875
485 191 640
205 98 220
46 168 589
390 317 312
586 168 433
11 390 204
33 507 175
339 617 179
200 374 345
55 90 376
60 160 212
159 556 990
40 10 404
209 519 68
166 467 751
431 338 969
585 211 327
333 520 253
616 484 512
159 215 853
463 638 441
404 117 901
323 203 870
386 440 339
299 477 927
116 619 236
367 460 866
547 33 953
599 206 293
355 574 498
127 95 885
502 206 905
88 130 452
331 499 41
147 227 450
285 38 833
537 26 137
100 194 17
459 338 567
587 443 757
603 209 758
143 450 796
545 459 328
106 6 156
513 207 467
595 191 678
206 82 1
320 469 789
182 102 993
108 179 485
581 364 718
46 164 433
150 88 147
539 216 570
441 371 907
216 527 413
499 601 533
323 617 485
461 326 192
388 30 467
312 281 708
92 21 602
531 444 492
478 190 622
76 629 4
300 55 513
118 139 792
11 479 924
198 440 343
203 305 108
3 576 969
460 260 287
248 230 69
326 71 846
195 29 325
581 2 497
337 447 239
445 620 575
129 141 973
417 33 195
524 416 996
589 507 455
468 604 454
143 546 399
385 95 40
402 140 38
562 469 209
238 481 133
119 440 654
618 462 12
317 24 544
539 125 889
141 623 788
149 324 62
358 230 464
59 486 31
630 366 977
273 52 44
425 609 87
586 13 956
404 407 385
414 45 490
16 12 131
325 587 140
380 516 484
569 47 25
614 340 124
242 10 543
461 456 201
308 328 506
136 105 335
351 5 497
635 402 615
636 187 382
508 69 574
418 567 174
437 432 398
166 395 620
188 222 943
303 466 202
555 587 699
197 250 960
621 225 955
432 249 246
331 248 187
336 595 299
252 552 639
501 619 929
539 400 441
318 47 473
567 112 227
626 363 21
567 176 976
632 550 958
423 517 805
553 196 527
120 202 968
601 333 7
260 198 640
624 591 426
434 483 126
196 382 875
479 484 456
26 483 31
155 601 9
226 376 867
557 171 413
619 180 532
224 371 463
187 243 9
459 44 848
197 580 689
624 335 973
183 250 604
357 530 801
590 37 980
134 198 642
634 7 344
496 252 880
141 551 578
372 456 371
561 295 469
455 516 28
101 156 465
22 257 772
293 426 262
144 16 659
20 316 190
376 467 970
177 111 916
136 19 98
67 176 571
639 136 191
545 643 693
519 181 965
375 116 140
437 141 451
536 415 367
92 373 244
393 605 468
58 18 77
142 208 408
111 634 289
471 513 282
249 342 843
38 640 284
580 29 687
594 603 714
641 387 504
466 347 300
402 85 430
448 528 879
521 96 395
580 405 121
615 145 625
181 295 848
479 462 725
484 367 113
526 371 140
424 624 432
545 391 476
39 610 761
396 150 582
453 466 584
378 615 592
292 153 915
221 462 606
520 307 134
273 378 614
196 84 214
367 407 67
526 556 833
558 296 539
465 59 169
358 171 857
35 394 42
475 73 593
19 146 534
628 453 814
18 427 24
432 43 395
232 25 809
581 542 921
235 470 574
638 252 942
61 249 773
566 356 79
417 550 270
322 103 727
175 609 330
306 516 432
560 216 273
549 348 560
178 458 794
122 314 799
27 321 991
20 406 460
169 27 40
38 106 868
303 265 588
501 477 960
3 101 246
82 376 1
192 191 801
247 98 380
28 464 744
484 306 475
34 310 105
328 359 737
505 392 476
137 449 617
144 574 860
56 261 676
56 202 809
640 386 98
146 541 109
607 594 442
415 254 530
519 100 502
3 391 633
164 427 490
359 318 29
325 174 145
497 332 474
311 251 113
256 397 726
361 255 549
309 88 796
21 68 593
425 204 830
557 54 814
407 98 284
89 181 397
567 297 211
293 367 44
391 559 347
360 168 855
20 390 194
186 150 407
208 306 145
469 201 763
485 593 624
591 307 94
50 409 950
148 539 927
412 367 108
233 206 436
20 605 296
42 334 809
519 41 17
437 564 615
505 253 75
133 484 964
497 492 592
412 100 554
174 125 574
434 120 563
635 164 215
253 452 305
45 502 404
201 225 151
348 594 977
593 584 521
260 140 722
445 534 543
29 190 336
309 61 166
66 259 298
559 498 738
470 20 743
44 87 87
104 635 745
587 360 388
511 419 303
185 643 6
146 441 24
213 611 470
37 382 129
126 348 43
442 158 695
533 553 470
351 206 273
187 430 218
411 74 381
497 534 251
70 12 612
509 222 374
495 532 773
301 142 76
453 396 666
330 545 698
311 589 939
8 76 406
156 539 262
213 510 927
412 216 428
251 228 652
264 307 780
285 311 765
450 249 433
277 133 260
236 92 805
185 426 41
61 20 351
429 252 712
331 233 572
562 170 817
9 166 781
599 592 382
136 405 102
613 352 906
271 45 340
303 98 615
584 274 103
526 581 706
474 597 51
284 300 114
526 615 767
263 62 75
103 28 233
358 91 463
241 196 206
369 309 78
317 495 970
53 339 347
598 333 681
257 36 11
127 282 651
612 582 375
632 281 167
332 161 961
90 7 399
4 587 85
533 371 29
342 221 45
159 427 894
214 199 422
187 461 649
293 578 981
104 514 545
582 494 679
207 323 278
65 302 732
345 351 449
421 118 450
61 373 496
355 525 315
537 58 176
367 209 394
503 411 756
553 581 610
114 623 341
618 443 45
236 521 618
37 609 430
235 115 316
354 613 374
508 580 592
480 179 852
144 165 288
431 290 591
561 396 86
393 89 941
621 146 336
560 46 776
282 361 207
144 54 917
231 370 730
591 248 350
295 413 883
426 32 355
509 520 258
459 184 932
10 528 4
620 535 554
196 532 132
346 42 408
92 395 631
107 269 478
178 495 665
463 107 517
525 416 167
281 338 221
587 190 543
489 412 528
129 571 364
427 460 936
278 1 255
641 521 800
500 443 156
468 599 755
26 584 860
66 564 74
157 55 416
430 544 146
507 23 707
109 592 502
611 45 596
341 264 398
109 95 984
453 346 236
520 437 239
79 243 794
300 298 802
228 596 33
352 391 507
144 301 988
342 368 870
39 354 244
418 325 213
581 620 726
622 522 715
446 483 524
17 468 542
501 150 731
59 458 210
208 92 98
474 251 414
253 237 103
409 116 696
173 238 833
253 6 155
228 260 891
136 395 960
531 91 380
8 612 348
100 1 668
447 255 458
514 139 648
130 147 415
633 2 951
455 209 599
32 52 947
458 573 611
249 10 48
553 411 382
399 54 351
641 205 860
