328 16652
81 147 58004
77 248 16572
91 157 18044
232 95 93491
175 125 67801
248 234 20671
132 39 95806
122 67 93341
285 133 3396
9 239 96728
68 187 74062
312 278 80894
235 30 18766
301 130 21933
45 287 86486
97 313 79177
199 304 56879
179 138 18274
287 160 71240
6 303 54657
93 214 66890
109 113 80601
164 172 54859
47 203 79682
165 58 45783
227 295 34069
149 60 66307
296 106 59013
152 53 14144
120 39 16551
179 181 38675
57 219 82343
55 8 39311
266 294 22742
209 270 70728
69 248 56153
161 113 49326
155 208 99509
317 148 84646
96 310 16370
144 59 35642
299 201 57221
300 112 2006
233 304 8968
172 157 32845
56 14 96505
64 145 59541
280 299 48521
22 190 70090
250 33 67022
313 318 14095
149 259 32924
61 49 21456
35 192 55265
18 151 96668
235 127 2805
77 117 78172
244 25 19357
141 200 95529
22 191 51786
115 311 80527
161 116 13983
119 286 54598
65 280 53241
144 168 75634
102 325 89432
40 104 46921
77 206 69633
210 122 63581
17 97 46494
212 86 17403
197 326 83506
173 90 10407
107 68 75822
242 220 60182
31 265 70719
33 305 79680
248 306 25881
166 245 81385
50 309 50787
100 141 50382
170 293 45742
66 50 69042
222 175 7657
322 162 25109
133 201 2098
286 146 33967
4 292 78175
17 321 57458
152 135 83389
54 98 73853
278 192 87234
43 182 33634
184 39 26110
30 73 69573
111 190 67225
210 93 74852
135 53 63535
318 206 61112
195 98 50329
246 254 28306
309 203 15256
321 233 97056
130 224 6788
176 168 50587
114 316 61169
154 325 71207
189 86 98003
206 16 78462
295 297 71366
119 36 50806
1 178 86495
278 265 79281
111 68 11240
26 216 13185
238 197 97706
66 44 71348
21 307 53982
197 179 57756
112 11 38908
189 134 76934
307 182 31840
63 190 452
260 296 94604
8 189 98033
61 23 43440
257 31 44629
245 182 4438
277 63 2304
205 124 66154
310 264 77297
92 247 50570
242 195 59698
22 69 11642
112 152 36451
85 303 29570
271 62 76
285 194 64829
81 136 79758
106 254 98949
53 85 67475
208 225 5585
304 298 25671
174 5 86218
88 276 59386
270 18 57725
74 157 87584
266 168 11187
112 113 55697
284 83 55446
209 187 77696
262 84 14299
198 283 40535
101 225 22604
107 245 69950
107 187 1856
108 244 78670
234 250 62899
146 201 61976
242 19 28375
33 117 61483
33 246 80863
48 187 58364
316 287 36006
168 71 5867
256 61 93668
27 235 62946
312 215 77860
87 27 91909
265 36 86186
24 47 93273
125 267 92634
115 88 39132
91 319 45354
208 147 30551
190 178 13827
30 166 13668
106 84 8173
122 277 14304
65 44 42271
201 261 7668
144 17 28464
326 49 45520
31 234 3133
55 75 19052
219 36 6597
58 208 11509
119 185 28494
5 77 91977
1 187 3273
208 31 46158
282 11 95881
178 171 76863
323 55 7149
131 31 26765
251 66 84200
299 212 91743
113 252 69405
113 80 93367
196 83 32178
232 221 11687
104 286 79512
195 19 71937
280 144 27055
189 96 59233
222 279 36635
6 74 61177
313 169 43393
278 158 98920
208 71 70129
299 10 93558
58 237 83093
51 17 68621
43 292 81149
15 27 22981
210 229 83874
270 241 64246
161 239 99702
86 252 94665
75 294 54282
148 14 65
324 270 35630
226 290 6182
327 174 37481
153 44 95253
262 164 19425
105 119 52108
273 42 65945
321 106 57176
187 144 72918
216 122 75090
115 205 21291
229 62 45623
76 314 28375
52 247 63693
178 230 69570
207 226 71768
173 327 1487
104 83 994
262 155 31435
44 83 8356
118 222 26465
99 253 29737
60 313 15988
165 201 57482
103 66 64374
83 155 47251
140 209 63635
107 43 93783
179 122 90449
158 27 56446
218 13 58762
44 266 40142
293 25 56620
161 265 47493
85 166 9765
25 64 57433
244 58 92591
28 50 18562
37 194 60291
247 266 11844
314 140 76529
64 28 81842
168 298 95321
152 165 16835
77 118 22193
270 284 11685
195 300 15618
191 315 3567
177 255 48353
25 31 85952
41 190 59546
245 98 70978
62 10 39268
311 316 97896
253 299 65736
198 223 12970
57 95 49387
309 254 5469
233 297 39875
206 291 10550
142 221 68053
8 263 14632
129 73 99214
269 183 2168
288 15 41159
290 167 41599
277 234 50304
133 182 35075
96 283 61394
265 180 87601
166 54 93441
285 180 8569
99 125 45528
260 49 92786
228 141 380
244 203 52626
323 289 93434
210 72 63380
111 244 70981
325 61 82786
296 91 30366
266 32 81246
96 125 84937
267 309 7407
252 205 37148
154 50 27865
99 280 14401
241 20 21854
128 67 51336
193 309 17971
233 7 76752
248 110 45120
210 313 64075
102 203 60755
34 232 82986
191 74 51626
142 236 43997
140 180 70083
217 274 79176
129 213 45693
173 96 36036
327 250 93284
234 194 94277
70 78 77984
122 159 66965
211 229 82495
234 233 97239
120 48 27228
210 198 24375
16 84 74240
281 297 7482
238 179 39145
193 150 75261
80 23 8718
228 14 74817
216 244 68469
13 39 50795
58 41 44619
251 118 42088
3 190 12631
42 321 71433
39 207 4610
112 255 89939
201 97 75411
199 196 38824
222 50 79004
98 209 67223
29 242 59742
266 75 38168
150 262 15086
107 231 91507
166 237 6820
323 226 83264
64 318 23410
182 165 55803
125 182 88566
128 305 26837
206 183 18800
239 31 58133
50 81 58520
155 239 76880
205 311 8796
256 56 33805
259 219 81127
201 297 13354
91 46 67819
104 31 61314
208 59 49386
323 17 25902
180 327 95202
182 252 59293
218 122 60011
159 252 8635
55 309 92093
327 73 16456
275 114 42359
97 15 29308
92 49 72915
258 85 29225
238 121 42697
207 194 82820
179 163 77523
38 307 47176
234 89 47734
238 123 46926
213 293 72722
158 54 94075
171 317 43489
231 140 72026
97 296 88317
178 22 71684
211 104 87077
220 317 42716
210 236 77430
20 14 1868
19 300 32369
228 200 73506
237 202 92573
307 235 57386
232 15 69043
90 182 69406
34 29 85176
183 216 26688
147 221 98762
164 67 91455
130 248 87958
225 154 90434
103 205 25381
296 246 80419
294 172 56598
199 214 15851
248 136 33500
217 225 68868
44 51 85463
204 190 61814
39 161 80675
219 24 96941
145 147 20654
9 110 40509
64 157 25255
290 229 48077
139 215 39565
163 39 24608
190 91 43504
108 242 44512
121 183 14951
272 9 80276
259 303 75197
314 224 75912
324 132 7264
212 214 28868
293 21 63402
62 264 18624
43 291 26724
54 43 66497
112 235 97943
138 282 95399
39 153 93485
311 126 590
10 1 17691
165 129 59484
63 237 66254
105 217 60021
29 268 80852
91 203 97743
159 87 74415
126 29 38535
11 146 62289
46 193 7027
127 14 41319
7 44 55581
123 115 19296
289 219 91128
185 183 44737
311 226 88583
11 176 31090
290 69 82241
279 284 68176
66 78 40059
106 168 44710
112 274 83608
193 311 37789
37 150 48382
64 69 91199
24 73 56610
210 158 42113
166 108 51254
238 163 51301
93 68 96728
181 310 74560
116 51 67697
138 29 30175
274 183 32070
279 88 6945
227 311 66779
119 211 77781
213 255 80364
16 233 29632
149 131 24702
101 313 98585
268 107 85310
182 27 54670
118 35 20198
82 35 38237
285 241 71018
130 176 76785
155 93 8478
309 173 24520
280 63 74247
101 121 27208
2 13 44406
43 177 63271
306 118 8180
157 180 26685
117 81 63244
283 14 78190
162 328 20131
258 216 87211
167 218 30407
77 64 27379
43 300 19432
133 209 58072
169 50 57081
76 313 98781
131 14 62479
164 213 55820
69 36 50708
41 40 75500
261 170 48722
281 180 3133
304 262 24759
137 309 59360
11 88 47429
208 118 83882
209 193 77809
309 120 77318
27 238 23122
157 261 12038
186 325 34626
299 275 63127
142 55 2071
72 255 79446
53 189 67807
103 118 87508
194 155 86953
245 65 54895
176 222 54461
316 279 17395
300 83 57313
269 253 44440
106 322 91265
61 199 16729
259 75 35202
320 21 42102
65 176 346
41 144 77140
155 270 20195
215 25 50879
195 257 16903
155 3 80682
60 56 51680
251 223 19107
81 158 87868
104 124 74116
49 121 79069
318 122 75123
120 225 45587
51 92 35578
264 245 29633
169 189 4649
206 174 77443
310 50 50318
198 252 28969
8 232 64920
325 187 74525
299 181 61268
230 294 58494
231 205 64598
18 263 17141
178 12 8447
102 123 81583
228 136 47790
35 244 83937
276 191 32259
300 286 52567
118 116 6436
91 40 35499
160 149 59774
322 98 47397
236 13 81052
144 226 25753
78 319 72842
181 56 3421
155 156 97013
302 22 18127
60 95 74981
297 99 10166
139 22 48085
308 35 97174
43 81 36126
70 123 94380
260 130 98211
12 261 85665
89 214 31328
122 202 32395
14 23 48831
113 73 57010
270 23 37223
249 6 61101
60 46 67363
269 84 38801
156 22 13254
45 237 69239
275 177 83991
37 164 35861
197 319 40816
96 235 32736
287 315 32417
168 317 63246
282 165 34443
259 168 12473
107 122 43964
136 131 5359
57 123 72412
255 88 43124
24 170 60777
139 14 64325
252 231 19539
236 262 67619
312 144 46478
290 276 60319
27 300 31251
221 28 19753
160 34 50673
291 92 18070
69 157 565
153 224 7753
140 175 96197
288 183 14925
245 41 76387
210 295 70675
270 7 62164
140 8 79848
308 231 45742
292 173 35745
209 296 20951
273 129 61404
143 152 21149
142 83 36248
313 6 92259
160 239 32075
28 284 11150
190 308 59244
118 74 65610
9 151 25651
211 127 40031
99 191 17036
260 156 60061
24 190 52573
120 23 86666
86 160 17397
320 127 46905
158 298 91837
52 318 26585
96 257 76400
231 64 72636
193 252 99491
93 11 62823
125 72 96159
113 120 17105
113 190 32519
62 131 41190
282 179 10084
218 203 90575
129 95 10266
85 298 6428
55 27 78134
113 39 61365
3 154 34928
257 65 93804
184 321 34584
1 181 35272
324 281 88764
284 165 72224
140 256 41981
35 23 52066
185 78 66370
143 131 15114
56 269 84175
56 107 5291
77 240 77432
68 31 89508
50 290 16874
115 270 20094
251 204 64942
250 98 44275
112 104 6793
10 305 77800
195 192 69551
321 134 60879
194 158 73917
215 99 37882
44 32 89852
236 223 6536
112 312 98757
274 266 22024
5 119 50626
209 88 88104
216 259 13256
294 207 32109
83 129 28796
162 24 38022
128 261 76965
94 305 91620
21 56 14591
261 11 94725
327 257 31472
230 41 22374
6 63 88121
213 195 22300
94 224 56343
94 44 57164
68 52 18402
134 258 75654
104 219 16981
213 101 60540
53 69 68542
35 158 95401
227 231 92322
42 110 50151
153 239 23611
52 117 3603
266 242 99138
86 280 65679
18 233 23803
166 273 89260
38 121 65699
18 327 88708
58 235 12396
70 195 43551
282 301 96080
208 306 38268
213 30 59334
232 155 24495
217 195 77935
304 214 68970
179 96 395
130 211 73011
240 78 87338
283 112 76680
51 224 62140
41 255 37033
324 40 52649
150 296 17773
325 127 9337
116 257 71041
132 134 30379
247 304 85300
57 38 65931
207 208 1167
108 109 26559
120 119 17721
314 319 64098
237 270 67205
114 105 53404
205 150 1775
81 282 36770
122 70 69899
108 156 52459
80 313 94767
311 48 92823
194 271 26958
239 245 5473
151 193 57888
258 91 17083
38 133 17583
226 100 26435
3 77 41946
178 143 79877
297 127 81649
144 178 31118
233 205 33162
83 54 69194
152 15 1279
253 17 81201
154 124 60927
93 137 93867
73 187 59862
326 261 65231
224 192 83528
28 108 52278
233 315 54013
118 180 97189
157 293 80103
47 237 12605
94 293 95836
217 51 38155
78 268 74013
28 185 36238
2 26 28329
261 149 11060
180 38 82404
147 37 16403
305 253 29599
322 10 96398
213 23 37854
159 211 79302
189 273 99338
6 328 96219
73 43 6862
199 317 61996
187 202 52669
255 246 75951
251 57 6694
162 181 80983
164 63 70447
117 249 50287
186 70 4828
51 118 10505
226 169 70969
106 126 50806
223 245 55175
280 87 75097
87 264 80026
25 156 12823
166 107 24245
228 281 39764
278 247 82870
120 238 50722
3 125 58465
326 65 6057
309 111 61274
37 278 44070
159 71 61589
22 71 55318
285 93 57643
180 66 30492
299 78 41603
164 162 67357
199 96 95339
170 47 43027
160 184 39496
108 311 18586
179 312 35695
133 248 24207
121 261 51949
135 310 34325
281 44 26179
160 259 66607
241 153 73833
154 84 66470
285 282 86309
218 166 36399
79 191 16960
253 90 17693
133 255 97692
273 56 69315
152 128 29086
177 83 29263
250 254 12619
66 319 5875
223 112 85386
21 221 42410
54 74 94996
301 260 14929
7 319 45519
312 299 44719
314 115 56430
5 181 29697
223 285 96216
21 183 98799
256 147 89572
323 287 76071
99 282 80721
264 140 83
204 227 17674
160 269 88788
221 321 2143
68 304 79972
295 103 8033
260 175 71395
230 247 24042
308 297 3813
24 4 41304
285 108 69770
165 251 90197
146 278 90535
10 213 78923
220 184 45570
257 167 8244
85 142 38982
243 81 28964
182 153 83586
232 2 35545
306 288 14600
250 308 38551
316 216 60597
45 37 28743
24 281 87
79 138 18427
290 32 61905
152 60 74013
305 234 13648
299 283 66297
116 156 19600
277 158 81332
39 106 41115
246 269 42643
158 321 41329
284 164 66510
315 73 43220
222 195 54499
247 87 65764
217 100 53459
21 299 60478
280 129 66884
34 83 36953
42 76 52170
7 140 95621
133 147 15570
151 131 93143
252 209 9734
183 249 69128
79 148 95478
275 90 25188
124 77 23691
297 42 66740
49 281 51706
303 40 83660
179 156 55938
250 123 3471
223 13 71133
152 224 97285
290 161 57023
58 108 82744
257 51 21109
317 283 79299
206 215 38506
323 103 37641
113 4 3721
310 114 30958
297 32 36748
127 255 26246
56 88 39693
108 36 63942
110 72 541
65 49 49626
284 54 89861
56 201 77195
117 39 99409
96 11 65621
45 225 54742
310 20 49759
270 305 34866
280 295 71101
276 14 14454
233 120 63521
80 180 8396
161 170 58215
191 193 44623
302 91 68613
62 105 27059
203 303 79212
21 85 88569
212 264 3347
114 31 42832
76 267 66779
81 242 84925
206 91 11443
97 62 41287
151 280 60706
95 322 89571
13 190 32420
226 16 69167
126 172 63309
205 207 20341
7 136 6485
189 91 65871
143 279 6296
175 59 33415
201 306 47194
212 118 5420
159 115 9988
18 278 6947
90 47 59797
242 277 42876
117 89 99773
42 12 858
59 182 94739
176 57 24150
21 202 50006
257 215 69281
153 86 54323
22 23 6530
278 148 93432
63 52 35657
275 231 87909
198 150 33808
24 228 49884
273 150 50595
319 234 76014
204 126 98729
235 17 70103
327 119 74045
27 92 93569
81 209 91385
83 306 81577
44 214 5926
144 247 32421
239 308 26998
231 82 81280
216 265 34302
309 49 13308
114 233 80410
155 296 40644
98 264 52249
80 53 99169
6 69 81163
137 312 30449
176 186 88361
256 284 95892
146 271 39317
211 298 78004
275 229 64025
234 61 585
162 15 25932
245 215 95839
277 213 35188
102 25 61055
315 262 85873
138 300 54993
319 152 91151
266 183 93674
180 129 38624
180 293 3810
311 54 87905
11 14 17313
164 12 6353
115 211 96048
193 184 22595
169 75 94510
106 252 49184
170 112 73505
44 259 4741
38 41 52364
324 125 70349
279 168 94280
149 70 48624
198 31 45029
209 61 71374
201 176 30573
69 12 32901
83 222 37043
322 149 25055
269 54 71270
39 59 9229
297 151 17374
158 198 42972
10 287 38646
159 123 22598
13 279 64648
303 110 65330
191 304 54465
181 168 94394
235 84 80355
147 262 78795
234 313 4450
232 114 10233
309 128 6142
113 278 52275
271 307 66468
218 118 2489
104 273 53682
137 65 1177
94 294 94725
235 277 42342
83 123 14702
238 228 51646
112 318 87323
108 85 74703
97 23 84875
282 287 90744
2 143 91609
135 257 87980
311 6 24851
191 258 8754
262 46 44571
82 221 52085
13 245 58695
222 148 81589
293 185 18231
247 59 74708
272 107 49465
260 292 5207
85 315 24311
213 322 40301
187 162 14046
220 199 78169
60 251 10274
130 256 94242
14 297 50224
89 75 10409
282 196 88916
300 320 86760
7 48 56933
209 289 18113
7 134 43737
30 50 28563
328 1 71397
246 59 24113
99 272 12258
279 265 62843
99 75 79428
205 17 44743
134 138 74045
117 305 64960
271 2 95817
253 163 26616
192 49 24202
101 96 47857
237 313 83245
212 98 24746
191 271 80032
153 64 19975
188 242 42675
185 113 68193
42 153 9212
173 312 79588
155 14 76387
259 194 43584
75 172 40388
180 113 79537
243 25 75906
175 147 72067
136 238 94728
233 286 55408
162 71 58311
27 327 15894
105 207 93770
116 280 45224
239 24 95805
216 208 37086
109 175 2410
135 97 53043
100 159 59184
1 259 27232
180 103 9340
143 99 73797
287 240 88991
297 209 73944
46 88 29576
193 313 95369
159 138 52297
310 110 536
240 13 20389
184 15 32304
237 142 64586
198 170 75547
116 133 68473
306 217 13772
179 22 71800
271 30 61447
117 268 98665
276 34 27401
94 163 6586
75 127 97803
159 274 46468
316 319 7164
116 308 90240
113 219 44018
308 306 91108
198 228 57874
165 292 87791
302 47 60816
64 39 47562
191 159 18331
87 230 92359
199 8 76568
320 54 29132
222 197 17656
251 273 19647
283 165 32458
48 179 50806
180 136 70119
84 48 81679
47 37 24015
259 138 33704
89 182 81054
186 277 5938
53 299 72424
48 202 23655
327 189 95507
70 301 88951
165 328 64605
322 262 39911
131 181 48385
45 177 25996
254 314 61584
4 139 52889
90 226 17481
87 123 54806
119 220 3530
112 230 18303
130 305 68263
319 217 71628
75 214 58177
287 250 29666
285 212 15966
39 7 38857
244 80 19023
144 230 26025
200 167 66966
154 1 92327
55 37 3767
182 95 23684
114 128 79425
173 17 15501
226 49 63653
141 108 37243
231 68 29095
154 169 99652
13 264 13173
185 299 7911
270 122 36874
264 11 52115
263 25 54587
14 9 29898
248 85 12176
132 34 13530
62 123 64399
156 286 72706
292 319 4166
326 304 43066
149 97 99622
45 243 92676
61 122 71773
157 71 92617
70 175 87608
134 148 40880
107 146 24803
204 38 86550
25 255 30340
78 130 62752
42 137 83718
122 286 6675
241 8 62484
259 12 47660
124 114 12837
200 305 26961
174 163 73738
62 85 26146
198 180 3862
123 14 37069
64 80 81036
174 192 54571
221 243 66524
272 109 42839
193 203 83624
94 40 6896
35 106 14395
306 21 88202
47 192 39144
130 293 52900
220 283 9112
298 213 55400
69 243 6092
150 26 97815
119 124 94693
207 270 47072
261 240 78263
255 292 66554
174 286 62487
116 204 17194
174 196 92962
30 327 11986
76 114 99631
195 183 54516
230 236 15819
166 195 9121
205 302 95677
295 135 95829
95 150 27498
57 171 41161
178 140 96665
289 87 15348
325 226 19151
180 125 52105
233 219 40266
300 242 20429
12 162 23415
36 126 5650
164 1 77921
60 80 10078
324 295 42295
179 257 61145
228 109 99253
155 37 52292
111 234 11405
132 124 71298
230 8 60734
327 286 61746
29 305 58289
190 162 59210
203 293 13182
39 98 38942
156 154 85296
165 2 81988
89 81 71201
326 165 58583
9 241 63460
303 92 16669
84 156 68261
171 284 58586
42 177 35860
102 231 29653
143 132 76475
207 174 71973
203 278 12338
157 223 19633
98 244 61306
94 217 3419
296 103 84881
213 217 98060
228 221 93471
79 137 33603
120 145 38667
244 261 21434
82 154 33487
104 280 63017
256 227 16892
279 278 48078
116 63 65335
221 145 69291
244 24 5010
134 29 29690
220 143 63908
27 195 18522
233 218 2660
292 239 85637
317 8 55388
45 84 39060
182 269 48744
310 1 47892
260 47 59427
272 164 26459
300 113 14977
47 169 88311
60 173 60168
5 80 1759
88 74 69414
141 160 72955
199 294 34524
314 187 91654
98 233 47822
118 215 21326
111 306 76065
131 150 98335
123 61 45905
159 271 9509
245 106 29527
211 82 38628
314 122 31229
95 144 45230
41 327 3980
249 284 44477
118 206 90470
18 191 54415
53 112 22831
246 160 83689
94 162 71280
306 260 14143
24 193 13528
68 222 81689
26 66 51450
38 210 40510
303 91 65906
123 214 97842
241 157 6702
127 199 44640
223 305 53601
38 26 39857
306 286 52366
233 182 39554
297 317 68330
8 12 65348
207 55 25726
253 187 13998
41 19 48959
237 18 88613
20 147 34094
101 85 21992
288 163 31160
266 13 49350
34 88 33337
152 279 34884
296 259 94900
94 252 52130
216 95 52858
66 7 94779
303 198 24699
17 202 2432
14 122 27897
182 229 65693
271 317 12034
263 156 58693
104 60 49765
8 327 44465
95 239 37280
199 173 95603
162 18 93907
279 121 33219
310 111 38517
47 122 84445
259 320 83381
45 162 33830
128 297 38579
266 156 53487
303 148 86268
33 209 85886
4 196 14225
278 196 54292
285 278 44946
69 96 63099
167 230 53750
7 211 84065
162 152 53571
189 140 21876
33 274 31699
229 55 75902
207 328 6834
114 197 18146
240 229 73636
203 20 77401
324 159 49783
308 115 53100
190 180 5646
24 146 73664
90 122 95378
195 317 4087
166 79 51299
68 14 41429
61 117 65889
76 301 2750
217 282 79232
126 319 89689
156 192 47621
205 173 40346
73 217 51870
181 129 30588
280 160 73800
201 320 5029
71 50 80525
321 10 14807
150 16 13675
120 1 94079
211 102 29585
294 103 71452
19 129 42572
59 46 18974
9 327 17509
74 82 78774
103 257 80840
96 40 48576
274 73 39561
116 311 54400
121 225 96654
211 53 53528
98 42 91745
253 229 16850
231 295 75333
63 275 84943
30 23 14136
241 316 12581
14 204 74218
137 108 74195
328 180 77012
315 224 35779
192 293 6075
105 136 93527
170 36 90047
229 50 42589
51 191 5468
288 171 42871
142 17 37555
82 293 84749
99 259 2000
163 313 40494
150 124 50369
38 320 14881
299 74 61758
221 285 61684
58 174 43228
242 110 76919
153 141 6180
239 319 57846
327 162 52853
103 142 21717
73 119 3364
173 301 55194
82 257 99131
103 183 23908
87 217 73495
185 122 55712
267 96 48444
114 301 43963
171 240 87707
33 43 90065
135 30 99960
254 99 1064
171 72 75875
180 105 30875
145 252 47249
96 159 55685
105 100 57419
111 185 24930
5 239 70486
211 68 44064
111 53 76400
78 231 41190
163 56 75230
188 27 12932
304 225 28722
243 102 56518
99 261 24602
164 323 83853
33 234 31272
9 163 30880
43 59 54124
252 243 43934
278 178 40070
299 249 32820
201 144 14510
154 207 56352
49 135 35793
94 277 19388
38 69 57424
248 106 36585
52 313 60627
254 24 42791
178 216 19895
317 288 83696
321 190 45876
214 85 26148
301 273 59643
165 322 32234
20 137 16372
137 81 31813
14 203 61811
136 107 60937
196 99 53334
161 100 40773
158 326 63146
154 71 41735
261 58 11250
27 119 84964
72 48 67313
318 18 5797
274 48 74852
5 182 28469
312 187 43011
210 143 36104
32 84 69252
72 195 31753
101 165 97914
279 313 84496
96 304 17082
227 124 93643
151 2 73325
281 174 67434
172 224 87127
57 215 34351
164 275 13019
92 296 56451
200 176 60997
285 203 36820
192 109 52278
154 65 95134
198 289 93146
165 53 75352
312 171 30821
158 128 22326
204 291 50442
291 25 84035
248 263 58102
80 259 58346
99 47 3977
22 55 20092
213 134 73271
221 322 57267
90 323 74638
24 167 29844
61 173 5164
182 166 99200
9 92 61423
264 123 46938
31 43 57262
167 79 68686
30 14 19981
78 98 45209
297 195 67567
233 87 1728
126 73 41283
277 254 13246
172 322 79258
249 198 90401
180 24 92882
272 208 3164
286 1 92112
71 307 73060
254 242 32376
55 53 94886
253 84 94891
19 124 20845
28 9 15506
318 246 66532
267 56 29604
23 49 83978
232 193 16457
111 133 14884
328 256 55774
195 248 89806
13 265 50711
181 314 13045
131 17 6486
75 244 98759
246 282 3170
108 205 6645
102 142 60507
198 102 34841
264 65 22123
67 160 4936
75 271 77173
212 179 25500
96 55 53863
268 126 41387
83 328 85963
79 283 72825
226 245 17014
267 117 2409
218 256 51922
275 326 95994
171 281 83296
164 196 13217
110 196 82917
162 54 47978
54 141 94974
116 29 99971
217 174 52517
239 101 81032
154 270 25372
74 58 42188
100 253 14768
136 102 72474
258 303 15248
70 257 66372
286 160 20575
62 188 23388
246 321 9211
277 88 96666
92 19 60813
115 253 7216
291 289 94197
83 67 22985
294 76 54735
194 149 65746
148 140 21123
320 317 73204
196 97 15422
48 201 75023
125 61 54769
12 111 64879
84 228 66886
84 4 93568
133 81 63786
104 65 70499
181 123 94839
72 62 84172
50 283 6246
258 117 76342
311 179 53240
261 304 62173
305 73 86272
58 231 34503
8 17 4078
170 30 42019
316 327 18634
229 68 58508
206 313 16932
97 326 72478
182 219 75331
172 98 62209
105 231 53458
60 178 55768
223 2 37731
67 82 72762
247 302 55820
319 215 62226
299 217 2653
128 101 60380
10 291 49215
210 21 33852
79 159 5418
177 93 64823
148 171 58365
177 155 69189
220 262 68453
56 29 17199
278 20 45489
221 133 8393
25 199 820
63 242 20486
228 257 85012
36 88 23292
159 215 58559
51 159 60365
204 267 38245
297 231 34003
287 148 19888
149 263 27988
7 18 74497
149 283 79869
26 111 48481
226 171 41016
78 39 69112
178 76 90395
247 181 65500
294 177 769
41 243 23648
305 188 67983
320 95 88468
115 244 20774
29 133 1306
232 231 58756
188 292 28955
306 280 70645
291 169 64460
264 136 23886
120 189 36749
252 225 69560
277 325 14429
152 322 41842
128 74 75260
168 313 86640
172 19 12440
22 246 8865
175 16 67770
200 159 76632
9 85 8904
73 148 84950
252 44 93580
289 213 13089
305 32 33180
9 266 10468
129 275 91725
6 150 63370
223 259 93649
69 297 3216
37 14 62234
262 156 42983
132 308 41569
239 15 35621
198 225 90116
21 74 61629
298 105 91747
26 118 57686
202 285 33868
113 174 66634
179 300 12688
44 305 30537
92 324 7998
90 245 13612
3 108 73848
140 138 60316
232 294 86347
271 123 11774
24 34 3353
269 106 90924
85 135 3542
104 75 24982
151 323 44907
34 182 98698
216 188 73523
130 210 96822
227 61 16859
206 152 42563
8 205 7247
73 277 39821
21 156 93028
321 136 57346
130 94 6664
217 112 71685
134 45 90198
29 264 42249
308 74 74767
203 172 89607
6 13 38037
104 275 49797
213 257 30261
248 107 5279
30 96 51845
312 49 4361
281 159 2971
122 92 13861
89 180 90957
237 125 41501
67 148 49692
79 300 82349
95 319 40343
316 190 19272
5 21 99320
128 16 81829
223 268 93792
49 53 25998
138 57 32193
98 228 64415
200 220 16483
263 202 94623
177 110 87650
8 217 37389
282 322 58453
218 90 16978
116 80 210
270 271 20573
285 247 20582
299 38 11543
10 138 99103
26 14 17810
307 218 72185
159 14 2326
312 325 48182
262 324 78206
129 307 62549
275 314 1539
192 206 97573
22 121 74426
248 113 76901
14 230 93106
299 303 24439
198 166 73107
21 296 21988
37 9 53824
65 96 36428
18 150 66375
84 2 24883
18 132 30987
167 279 80604
303 188 95384
67 224 32341
88 150 98808
91 313 4406
158 211 20576
146 323 14485
83 48 54041
143 159 22658
13 161 95390
162 272 34990
126 68 56926
74 224 34302
270 238 69795
115 81 30458
20 274 75298
299 242 20296
152 69 896
280 80 1123
36 281 22967
71 122 45711
248 105 76634
237 93 16681
280 208 10207
228 139 85898
198 304 37119
226 111 37453
273 4 41853
106 222 78593
311 305 2002
235 273 62430
11 168 11266
260 136 56039
68 96 19258
55 162 73102
276 112 81544
48 19 63520
56 324 35729
227 115 32611
232 170 31082
82 219 72810
85 63 27195
253 186 66598
114 198 64850
167 122 68955
118 153 98658
122 7 49323
120 216 36328
144 305 88191
232 281 29493
128 185 49542
319 328 66818
161 216 84099
200 88 55760
164 179 10698
279 43 58113
101 290 34289
202 58 79829
142 173 64518
218 197 37641
3 307 58715
203 92 52617
184 198 90965
300 30 74768
71 264 53787
312 212 61130
324 209 71806
70 230 61530
84 145 35391
38 155 44038
69 184 60377
143 38 98769
93 197 37593
212 82 78344
265 159 25840
146 208 48234
14 140 90067
177 211 32693
251 71 29299
135 76 62874
74 67 54976
192 112 66474
15 231 8537
179 228 16284
107 147 45148
249 193 73277
76 38 50235
203 19 21551
218 195 84943
196 202 19924
263 206 14377
219 83 75051
131 276 95462
266 29 64390
97 278 75340
31 29 44526
88 290 42561
150 168 64975
40 165 26868
174 319 39965
128 264 90819
249 298 81457
275 8 89280
237 112 34198
191 299 14587
131 126 55740
268 185 64548
211 300 23152
282 201 36999
154 284 23313
212 123 39806
218 285 50638
312 169 31337
137 17 97314
204 102 15137
43 207 47942
117 180 4211
289 17 70712
232 52 59945
163 16 79690
267 157 11870
233 119 33396
116 97 33533
242 157 67426
153 66 37784
2 69 63770
31 13 6314
57 96 52557
271 88 47096
145 327 19103
42 63 64510
43 128 39391
292 22 91763
258 41 91160
141 297 72225
148 8 77893
101 62 79821
225 148 43745
139 170 14150
117 190 54392
193 240 94562
316 254 51600
143 175 59588
145 68 40255
225 199 364
30 242 58102
34 31 30408
288 34 5883
70 159 26953
89 37 37093
81 255 30978
16 115 37598
54 264 87206
274 176 63713
263 108 27456
140 284 28509
88 79 85023
15 289 9432
160 133 84150
68 48 10417
26 222 28306
6 48 12127
272 153 97364
213 211 14716
244 327 51807
144 129 41012
113 52 34488
312 248 91749
270 148 69666
259 73 71511
20 95 30465
66 4 93907
57 321 736
25 265 42126
259 66 58060
173 95 22325
